Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.41963968747,1514.92309359658,1515.73765903177,1429.07817700902,1316.18362895297,1288.18851938364,1350.30500819378,1445.50323686938,1468.66867224573,1130.1175320085,1229.00096132728,1490.92675457119,1658.03114240952,2068.12352309089,2874.28848272999,3771.27895733845,5291.57400354244,6771.41662014884,8458.01947450022,7165.22477794014,9070.48825285747,11633.9985836418,12386.6992652963,13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10373.7897924367,11492.031938762
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,102.07986772692,98.5352505590218,103.796652671314,106.538811268484,110.392020867049,105.96765270555,118.796960011357,120.826516103627,127.502462924888,132.104957588242,139.75727357607,149.46402618789,171.005091664548,196.623957025338,224.929588263062,238.746487543194,246.38181544273,308.312553212369,351.533532966598,399.113089445615,448.83302433513,408.346671217519,369.387053467119,330.900756462018,330.154053381897,315.390881958564,359.068003341567,381.705990275444,386.355948566717,369.98335719547,370.100141664428,340.806450943836,332.949910373732,226.521154346052,273.521794812193,336.565349625298,436.195703642746,462.40453685964,483.708632337355,430.367259869666,411.821352113869,408.36060874809,401.092370099667,441.391411736172,462.61821577443,522.776840246892,699.399738284504,840.191631882336,915.998915654065,1049.12179424341,1093.63962367926,1099.31546497439,1289.78079149822,1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.30193826696
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.172891237019,575.643974470034,513.035943659476,449.065790188734,372.307810016831,364.226497350785,394.860121460514,376.4296132611,345.138131648451,258.049228785755,279.619569260939,308.409611591149,321.727033227846,380.506432394744,433.234976590867,476.551885951653,543.110702403072,721.769522542147,966.393838565694,871.224226887324,880.038521818228,1123.88314370665,1177.97526115747,1282.43824753314,1279.77078445418,1121.08269597662,1120.66705800127,1242.77022029305,1308.13978544561,1451.51563835807,1256.92922601263,1365.50830399287,1655.07269765044
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,114.972955061661,113.48568408339,114.012204932346,123.201024935887,129.59393419026,140.756742045375,145.142456186822,149.827335997696,162.627273340246,146.544314870405,107.087796158494,144.842367453274,74.7159102094334,102.577674842249,85.1163266640379,,,,,,,,,,,,,,,,,,,247.348584430364,262.44289487821,315.14234799495,313.584672308454,301.219665354507,267.40979622145,295.591285293477,301.516598526092,322.899863859665,341.036765772756,364.275301701492,410.086132917873,475.069394255055,539.747365391142,629.92107663841,742.397972321917,734.815118652103,782.695738595564,880.310304428913,950.482544613835,1015.22088134268,1098.07453750531,1170.74281578643,1281.10597105412,1400.89926522987,1533.31598466079,1671.3854000919,1577.91173991645,1625.23502147979,1759.60802346044
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,248.886250059956,261.017040721491,317.694979466963,523.295450770341,1404.97062281123,907.8518029962,681.651820937076,646.925990580846,760.315277711083,712.977201529712,692.771645730526,705.735265585418,644.260425635107,590.09258312588,644.694299230711,481.580328914938,460.224098794223,510.533618519255,621.29535314815,603.013266172588,571.499074713259,620.22682918678,612.781254628728,593.237086484226,683.177293085421,691.408426873241,803.038713486929,801.09221059887,761.420567927591,790.87267563366,757.133289998586,696.997731453524,781.362651616482,956.830581840066,1063.8785841761,1142.33584961179,1101.45760046186,1300.75934223913,1356.64749097825,1249.30223151775,1438.08141312394,1644.40755349869,1698.91912438014,1628.64259354319,1546.88176752726,1459.14398299206,1506.23100308107,1566.44713639955,1607.22982544435,1410.01464320535,1403.99385262696,1766.14428934624,1701.97066488808
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,218.260426227979,221.937207763579,226.366964706129,235.945308048762,251.931896067672,261.341362697125,285.481881098132,339.8148582676,305.618353847442,343.556952422239,362.479985767657,440.184519891085,516.589722521269,546.90155003668,715.336306243013,760.209061692015,688.05675113066,1020.48703750422,1137.31354729859,1359.59935165074,1588.49245328583,1883.19532719225,2010.14680147269,2039.29751347592,2326.65652911052,2634.00264349391,3119.79720655029,3550.18737891122,4179.29364227856,4696.49001069766,5346.47256765575,5439.80910514382,5920.22095445078,6363.68266836093,7027.43409107543,7367.45441093267,7748.67031218981,8581.66822371819,8665.09905958579,9070.73027045761,9275.98974602226,9973.5534513591,10398.5252825083,10119.7447797779,10882.3529411765,11711.1547074094,13747.8093359819,14660.9632071719,16491.8850906212,16374.256885994,16427.6210053903,17571.984460028,17293.8060527894,18315.914675326,19945.3151701577,20025.652352499,21079.520970707,22148.5124341669,22533.8820531551,23204.9705641255,18553.6571372598,18035.3861402469,20262.2671364514
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.274135881229,93.8313831944754,106.159702780685,146.302492590131,123.606374492665,108.723112442051,133.479834432364,161.159443282246,198.434884397043,243.426137656633,279.308746302217,301.178736655376,324.192811178745,406.897093528455,563.352475775669,617.456061933567,834.134207951691,1055.8800411599,1405.82237444554,1783.62231287847,1715.42239973641,1883.45598002963,1992.51677784629,2198.93929063878,2413.27650109593,2482.39995573606,2834.89033966815,3554.60600894471,4748.64064406123,5817.06556721983,6609.99728316175,7636.9480638849,8126.66206183629,8884.91946408987,10385.3904572997,12564.7243743092,13402.994604707,12398.4904543462,8281.71948271445,10672.4475586765,12257.0206622345,11561.2071745115,13165.08362497,14672.8057539465,16496.1316167114,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23079.2601257735,25097.595426845,25459.1689000965,27179.5170146052,29252.9312377352,28737.4391706499,29280.4403170048,31600.7358741365,33447.1562836166,31902.4169048194,31721.2989141857,35142.264267481,32422.5744864287
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4081.42449229397,4228.74537064385,3930.18988310576,3909.45892538349,3726.83029850243,3579.58266654433,4518.73594781024,4870.44318448201,5573.05938661459,12622.884415058,10969.7386498759,11235.7579772065,11335.0892906304,11664.9317466083,17524.364335387,19170.9240803548,15929.8195568627,13053.953187369,12022.3182345871,11962.6517255022,11353.2315746685,9097.12587015857,10919.6755119373,9717.63050982926,11001.6799237829,11002.0656154304,8219.48018152099,12253.5794437877,14477.9510661167,15141.3033883149,16424.9754090658,18488.8396111305,17230.0551042858,14258.3558211835,16044.4937935013,19493.8880490915,17517.7061456004,18626.774923183,22781.082819458,27601.4000590722,36144.9949458716,42970.6964488258,45729.799339984,55595.4843129592,37906.2051851748,39212.5794137711,49010.3105001299,51271.0677569339,47762.7967032092,43239.8351779171,29315.1985079166,27026.6876602182,29258.2663270479,32012.1875249538,30666.2371314234,24297.7108020951,32324.8409043988,41079.5226998138
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.41398794054,2610.16940739323,2713.53012971156,2873.68551387134,3389.44993369194,3790.50999248509,3921.02644500609,4209.75679386066,4520.31897824093,4487.53099552893,3924.4904479931,4277.23487087115,4112.63162330736,3653.39832192662,3681.47278079122,4140.53417365178,4942.70328861789,5694.99040491078,6646.1407448998,7594.32117307178,6964.38009740654,8616.30942241329,9945.02468102074,9792.18895723066,9937.19652727501,9870.61765396447,8301.02679356578,7972.03218839112,8788.35026750045,8446.59232232899,8246.5166728875,6889.46986082371,8585.51775487566,9795.79172340809
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,482.737389110848,632.527283901652,461.710506773855,274.584924981984,146.985767298847,170.273368867531,200.619148149693,231.696155212063,247.266111468387,283.386298300245,321.052911348254,357.901703065539,371.471748000928,339.190169518421,243.986443617621,272.36243261299,318.770922812242,320.419011071869,313.618440530675,355.651483553824,410.251318982826,467.379592708984,581.01024361377,699.041376065848,887.639734941678,936.790321414385,1127.83523605263,1363.72529042766,1566.00974499584,1815.44023786192,1984.5086701174,2125.45905698314,2309.0490761946,2439.4633552251,2553.36186646266,2598.50552320723,2593.35509719847,2535.62343413571,2054.43078086496
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.460577311836,770.953664956087,789.850392064409,1279.1806257385,1560.19870761742,2079.64617440574,2468.81984056547,2959.56085112676,3393.5033991725,3834.85621710957,4127.32005423634,4091.99400690503,3994.86114388889,4021.17726323273,4307.10082699491,4458.1085803754,4625.30424673265,4630.00921353301,4665.96280134547,5162.03295880358,5957.69675411548,7149.7914980484,7695.24541457279,7914.1095681645,8500.1805629403,8255.20921055985,7665.37969186256,7802.75136769776,8172.29947599133,8679.89742212366,9225.84515486901,8925.42186017072,5599.95752260733,4136.14657516013,
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.87646966176,303.858805600124,302.881886846333,242.449937167219,287.274691932321,290.541214909265,323.841225769427,377.951628798097,456.144699881365,452.745228889857,497.020365397034,573.526422156584,644.455576742833,717.635753333907,713.734882389203,699.662946853965,722.131226789418,706.892691974846,700.037039377706,665.878447568436,597.529691893048,675.66318584916,754.532842914744
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821.87401726743,7368.0328835586,7623.93196761381,6745.9256873386,6164.34127563338,5396.37507396761,5785.11375526574,6262.48946798517,5471.08689098625,7112.67161519141,7424.35347156722,6465.62220261983,3789.20526972462,4738.8284754506,5823.63794340523,8108.05260794233,10060.361041075,11158.1122737785,13921.8992346112,9560.8038078711,11611.3585954261,7784.13321371462,15765.4197906677,12589.5297148358,9408.75254634115,7867.5157311439,7945.00605015965,10529.1162687455,11838.2987072109,10542.4290201042,7034.65836433258,5908.9513231651,6716.09598462328
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1400.69200274901,1569.25198689719,1452.78962021438,1534.07845715538,1925.21708311182,2142.69153862829,2522.06809583859,2745.69056554727,3098.43956173107,3464.88011752114,4073.26462659876,4253.91426860914,4603.70218599969,4608.5993123242,4740.29598437646,5008.02743037626,5123.68651409627,5184.33701240191,5593.74841355014,5825.06730772831,5846.97550214791,5558.06937116326,5562.45712272635,6055.96795652424,6494.60034867886,6866.09238723686,7618.90541950613,7975.79254059155,8528.68208470429,8259.32233799025,8672.21566785729,9110.75181022028,9231.57625405725,9542.71357425779,10007.1445097875,10290.3715682224,10574.3865772889,11270.4747103578,11563.8304251364,11773.4274818992,8951.52476578187,10916.2270797887,13030.9284804245
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.64155565496,2670.51600624498,2789.40771349045,2972.15720845284,3446.977814351,3828.91811244129,4025.55780227367,4285.04501358823,4623.20838502476,4607.77774350488,4101.821971714,4463.7774552822,4318.03779250489,3830.80615401614,3852.88870031019,4374.33261922177,5214.19732470172,6028.74289072251,7015.10333208807,8055.56599196128,7478.7164437435,9164.56639654811,10306.4306556861,10311.907062618,10450.9409414168,10539.3744128198,8723.13545715196,8421.1480767647,9255.8059757905,8977.99255312428,8772.56219413792,7393.17471855658,9154.12472493022,10344.1878492237
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,282.752847246836,285.372052212972,269.268557890978,255.377294492797,258.152859227033,255.73839156371,271.101692995052,289.607670699362,313.60470217719,329.593786059535,372.980315660067,394.059711675555,298.285669744929,300.031036351165,285.714799003316,284.617175438986,289.446453026403,295.716516203777,297.540758149663,299.559124044987,333.299484578016,315.131830417079,335.149371042967,368.978899326084,413.017126413645,475.83371554625,540.185977670746,636.026971671573,762.502334807057,749.386462826914,836.830702178607,938.867567075338,957.710866631994,1010.98605162019,1063.74130138772,1004.29199066255,1024.2201901702,1116.75249734232,1067.83639470651,1100.06194462748,1082.86335345338,1153.2744131558,1268.33895173377
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,361.780666973025,351.642894606323,347.435605620269,352.98805876932,333.867641621773,383.076240870918,430.423692302323,376.188939893196,403.932978366038,491.382292583286,548.780132381786,401.588654253568,422.175750566481,429.024823323904,409.126639733667,413.836041439356,431.637842570098,430.531625910561,426.553382383478,488.271045480996,475.153100253823,496.809012645354,526.022173203021,600.231024658027,698.146590014467,783.277903907329,915.155976419443,1066.14185667991,1064.12225207126,1162.96903491795,822.329813582004,759.425948586134,755.011285634136,793.572053141031,774.247647253452,747.318624124845,804.873520434808,662.855806924224,686.222679051697,656.686674564115,678.653210032779,750.466942491605
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4272.33917413659,4874.74068568322,5712.07833053628,7457.14267024043,8568.7986960907,10698.6149306823,11636.8850558519,12750.2045742454,18050.4882373182,20440.8963435118,21385.4082668544,20186.5284512142,20323.7479189962,20112.209744408,19024.2616144188,19752.6082678208,28696.1155602216,38227.0349274202,41574.4943822489,39495.8493921565,49418.015517964,50883.1699859272,55142.7277458715,55747.2092725543,63984.288197567,78618.4869115981,79905.957603548,72344.658573775,77033.2123647915,81683.4555017209,75210.1331775911,74658.453942256,79797.5468904958,90317.7368065187,100710.606348234,105751.498912828,114652.242430174,130908.389678938,143540.573432591,126261.397282982,141466.827324144,158603.608966707,149461.78557146,173659.411799089,179467.516166777,167809.269874833,165845.995200652,170875.682067431,175286.679024684,167259.160311816,165287.186766512,197504.548936258,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,144.101853916495,144.102950276651,139.685109544997,117.962311583162,121.564641228932,153.899850853149,155.001224210341,160.700348714315,152.053065555183,162.184391972791,185.367132782546,187.228284710283,197.757935034257,218.350981496441,266.396850546629,277.48908633685,258.179436866172,289.885903580521,189.609347528421,229.190922026885,269.319961734672,290.536744513271,308.882784562901,330.040070536229,380.749442435673,371.50978136413,392.524361227157,403.826130883727,416.029653814973,411.243744474365,466.897656641503,516.769326312722,550.542444278757,579.990197012691,650.553561544198,716.800767504902,758.506416930565,818.028796474993,850.985655205576,838.56364273768,869.753488572239,832.427319625871,865.302139114132,978.168645643624,1060.1369431645,1240.51831220036,1423.19062070134,1611.17558723051,2007.02665500962,2053.76645085487,2836.97410911231,3248.0402104632,3351.89247576451,3643.83244664348,3885.62361617465,3990.35311739446,4107.82977539914,4388.20190593728,4360.58473469252,4082.69404871533,3852.38909102194,3996.57199501251,3354.38340757565
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,97.2067025448666,100.485369492997,99.6633678629885,108.175215338574,118.628432275365,124.933979433607,112.1908854121,117.2199599359,122.418858536797,132.704386590618,143.386552637294,148.088804632201,157.006803453867,187.00834782419,239.429457029354,258.099566039985,277.926403856266,309.371485697518,333.237062580656,381.295497115011,443.927057849716,521.916873226767,522.687093313437,509.34460999914,487.106678858934,509.902445142679,536.563362588296,514.226638591048,508.369631739004,488.945864022914,511.892762250684,470.311868547484,476.500664207824,467.937546814184,498.075910614638,574.295550491654,640.678865186528,654.569813636579,649.848889049212,591.832660416421,609.629454654514,614.288705709743,635.185310694,713.474296723459,818.029728501793,936.543224756,1081.56784009482,1313.16891945653,1456.61171759533,1445.00263542154,1702.70306610505,1912.06582563075,1982.96448285105,1991.8131752002,2062.51992003302,1979.55537109609,2037.7253258969,2159.48628984457,2179.9540622554,2238.51882000162,2123.35026410249,2405.60357592672,2561.45757553091
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,149.247363544509,145.558849001048,144.649927629077,155.317768603208,172.671331683455,186.00925687302,184.619256379602,187.687631107471,192.562594453655,209.227117624347,225.316769034691,234.50045390942,256.146404807103,310.044093823903,379.396896481908,422.047917333323,440.29659140928,483.856299728728,548.552633093941,648.086949029439,770.52076114794,840.434040345561,793.621208371931,774.51908129826,775.228170056507,759.281463410438,760.958832473038,789.240433275242,828.898103825986,824.823645461353,905.590099005683,862.019868367869,881.881771272242,964.568213651523,988.366272112497,1094.70494298074,1184.48661640411,1234.56651225329,1184.15437909312,1109.8201715617,1198.00564830653,1191.83088849235,1204.11949769136,1336.43419454065,1562.45100459195,1832.74199001354,2144.01070903317,2611.95156605695,3081.89531016735,2971.12597369765,3566.88109361517,4148.79923162515,4355.48221488088,4547.87982427934,4640.41499315619,4342.5952127114,4320.05019272322,4688.84021818767,4908.17192101458,4966.26046019178,4735.35732216914,5589.58091776072,5886.21476419177
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.8666376196476,46.9184128164934,53.3464978201418,58.1359189458504,62.2621017651425,63.7976076445663,63.8627606970269,64.4906877890851,64.4769058099227,66.7753544231408,67.1629199799615,72.1594493375293,73.7423471114688,106.714871080364,128.343793759466,122.974309653654,117.518999071221,149.343187049765,200.245991169345,211.94461937649,306.564694519591,299.956983924733,234.306582894671,252.689979396071,211.765498342128,166.159723097652,192.107342897134,237.070503697879,271.319632608175,280.352982742586,331.523767823876,384.980542166446,447.149169577917,443.167229994817,459.662744397155,518.021239193673,483.92075120779,505.938803320767,467.587961915013,457.704342475136,443.949949675926,412.962296184389,388.367476377443,580.937283828998,761.181038791723,850.775315507556,910.618563398363,848.077371929249,885.65930324266,866.475127181991,1104.8115468317,1265.85794508512,1205.85998481002,1141.3609231718,1165.05065002416,1113.83683453612,994.239764062067,1062.4561920176,1162.97885412072,1061.22335618067,917.356381258442,1029.50618912869,969.935760159406
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,208.334257387971,189.677137322181,186.666509987952,193.436650508512,218.692918155221,243.13055971612,257.314505171344,247.092177937014,241.004301462308,263.810627564187,293.27775833599,314.957535062363,349.762518801352,426.294703597818,471.179858699362,494.285214435278,501.101978759442,574.713740406894,673.674693613,822.171868877778,978.832456203815,956.933158845212,911.26785946095,924.468555534205,931.365550384686,899.169852309155,897.704571816869,990.622367730257,1112.06884451452,1108.66448112394,1119.03258741667,1105.5556201407,1131.27052183121,1223.13708832334,1268.62968024665,1542.85829247954,1685.16858152314,1747.580884909,1669.26952671718,1529.73047520982,1666.76794678429,1710.59011609276,1801.19722719561,2039.11988068236,2435.1278052101,2918.73476398485,3499.41450791119,4379.95618199025,5409.69614977669,5193.54773341503,6214.13522334759,7525.55031818704,7991.47128109334,8544.80177486848,8812.62863347942,8213.98043073017,8182.34473545212,9022.30188954083,9840.39463120476,9979.38342083542,9722.31042125303,11556.4864563168,12072.7671900597
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.79258211454,2327.43485695499,2830.27807089131,3166.66653264509,3113.17906019859,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14263.9645773495,15008.3132445526,16885.4073948373,19186.359591641,19615.5491450175,20381.8557827478,23849.6156993566,25064.808914729
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.0158166161,2222.36636636277,2311.79884893619,2441.03855530008,2755.63311653279,2780.09271886584,2900.43321843978,2909.66062936858,3175.36736882691,3658.90068296888,4298.03389742102,4435.39800823681,5486.72062789089,7447.21301786664,8966.72895879047,8701.30473139249,9490.6903118849,10486.3357891095,13034.3882079614,15204.3308191994,16531.1148988397,13837.1299814617,12590.9767956204,12374.0304234408,12126.9391987909,12481.9658448559,18149.8692500239,22443.4314633012,25219.3542781732,26618.0695774968,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736,51032.349635318,50444.3591236175,46641.6408754876,47445.3810812051,50872.4492684624,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116786.511654677,112726.439672814,116905.370396853,133711.794435985,125006.021815486
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.57673252552,2431.70899961616,2683.2413681237,2973.53484252681,3151.57701817354,3361.64086880275,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.90238431362,9723.44690174779,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.3379393194,15007.4918561719,15742.3913381908,13786.4567953114,14331.7515885049,15695.1151541059,17865.0310947642,17883.3494113217,18096.2027073394,20930.3982374189,21779.5042572825
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4450.85050869976,4255.40082215204,4715.84886446138,4734.34883540199,5115.69653240268,6278.62283635829,7053.67335385626,8020.68410136111,9269.64863715238,10390.0485970666,13197.5325322927,14881.606344962,16233.4071025555,17764.547126789,17751.5364951796,17652.5890034057,16232.5257182761,15387.5287044496,15684.7795496765,15622.7030493852,16393.7437301859,17828.9539685654,22381.9231911914,24886.5805921909,29637.7670637369,35782.8607152865,39745.7618028691,39754.9761535003,50676.3870819204,64528.3628232928,74111.6011863847,86853.4770469877,90873.6024865671,73220.6355551661,71919.054918813,78896.2747485132,84779.4536941057,82998.6361006441,37474.7345945939,45104.8921800265,34584.8590938779
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21344.5873046446,,,21920.0237806503,,,,,19691.6167115689,,20320.7168789132,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,172.599319458008,167.165298461914,191.220199584961,208.087371826172,213.755981445313,219.482788085938,208.522933959961,214.980865478516,224.749465942383,244.286651611328,257.729644775391,276.508117675781,313.998260498047,376.779327392578,452.060333251953,516.602722167969,537.80859375,604.343505859375,705.193237304688,825.642761230469,1097.66479492188,874.786926269531,847.325866699219,758.467590332031,675.016479492188,666.7158203125,846.905883789063,928.498107910156,1076.0927734375,1081.96533203125,1219.42443847656,1282.57958984375,1317.32995605469,1217.42907714844,1348.5390625,1455.95031738281,1585.72277832031,1416.900390625,1658.47180175781,1627.13513183594,1492.37707519531,1500.36340332031,1590.4873046875,1936.09020996094,2177.798828125,2237.576171875,2433.21264648438,2751.42358398438,3180.17065429688,3118.1416015625,3067.85180664063,3302.453125,3164.00463867188,3377.6435546875,3430.53442382813,3139.22827148438,3132.9521484375,3288.50268554688,3492.67260742188,3498.58276367188,3258.26904296875,3767.52490234375,3441.99145507813
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12077.7640394753,13315.9776690458,16169.8702567917,20857.0647439729,22324.0144926781,27894.4899660584,28393.0899941075,30911.9500123572,37681.4378048464,45087.2082988368,50900.2631153738,44171.9926671905,41461.4462179652,39040.9278013074,36516.68970152,37590.4296640199,51943.1882168477,62341.7445178561,67133.2375315541,66829.0389378484,81813.0197866691,81158.9073855653,88882.5495455094,82983.9593776937,87042.2722470235,99431.738622339,98927.6772446189,88844.9446436765,91110.977294728,89742.5029689929,81763.8276688413,82410.4004966217,90151.5464032213,111309.869748198,125435.894305312,130818.981946144,143289.072903488,184639.750063228,204097.113958028,168957.10787757,161780.745361248,179369.268180394,165497.097810044,185055.517569114,195772.724261668,170338.680381498,174412.494536127,173611.687859934,193968.090133158,199382.838585354,182537.387370109,235132.784182144,240862.18244774
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.586592988924,575.145455139019,657.29213459795,578.734627562193,399.499818596336,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02481442894,1531.21618590748,2110.55305353857,1898.43975710988,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.16784588695,2749.91303825395,2847.63506882245,3454.95469039113,4156.95750022299,4404.95042249597,4376.24249318339,5274.74484719747,5714.43048840294
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,132.670284154147,134.293094219858,138.362477855674,138.459331141725,142.536192337507,144.203831948482,151.650046145478,156.805047094832,164.526757139994,163.773332253724,167.455010117476,175.354896767281,190.267134643531,227.426386382291,255.942982693642,295.698861403037,274.26651766806,287.844970357915,316.287256767817,398.464185188761,581.32813730896,516.908195593226,505.224620230624,481.151405534211,390.008172813006,369.261185396484,410.636006411204,295.018265970651,284.600429708117,275.263201235697,330.843525689882,265.793707607818,294.293434997944,312.078933286749,262.146127757289,276.736802514312,344.464947378747,288.44938083361,288.635937493217,271.942982247426,285.466463233818,325.460301083713,310.92971094405,359.534384676518,277.50782658828,311.793126649035,330.522670008512,427.83632916955,522.830621952534,455.407373772766,459.375407996579,516.902539255093,504.173737710132,526.688019635403,517.136183122584,455.63803458407,464.61615837171,503.498058680237,512.543991506858,512.27966560241,462.404228818383,503.352081190858,516.592615982213
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,257.531376997219,263.943564322465,274.527369936796,322.460743251845,593.875664898425,668.07833661613,719.392846901648,691.402110014218,798.041832615416,869.583568847876,955.933666652944,1052.7536589418,1191.27111367437,1311.46794590889,1411.6317228578,1545.22305649036,1707.02175913683,1889.02617595499,1972.62340436336,2118.72149469412,2209.98823138762,3028.05083041721,3069.03987217911,3539.80155158827,4060.53441281363,3789.23201352259,5010.16342484565,5746.64425436129,6743.13096281125,6719.33026775987,7158.06142131359,7409.33190310175,7447.41560461439,8222.55803576643,8872.128379429,9480.43151420101,9708.14134750478,10194.7461477043,11034.7235971635,11349.8592642235,7216.81637110947,10076.3175303966,11780.8169102421
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,344.903347898653,371.121913000531,407.875585900604,469.370237188688,552.93082442951,727.692072452557,1320.52951467895,1416.6871845855,1732.11720822777,1948.77952091165,2021.42350014687,2576.45950861951,3231.5024063031,3230.96571705245,3116.55339180521,3054.96856629758,3016.30668187032,2998.53145072092,2985.11410110369,2666.0120419274,2454.32373706499,2476.81182756957,3161.38246652748,2171.10841753534,2318.72037066539,2323.27037796912,2425.90069055199,2601.1898692743,2846.84740861416,2929.03184713311,2820.36279464633,2996.11759945727,3283.75626433935,3202.24652321368,3127.67307778429,3405.86244021461,3940.42156911864,4636.53928289714,5308.19661309058,6119.52549249234,7442.68587915843,6567.65679610963,7524.72520807138,8320.3230197432,8794.72980291828,8471.77558646259,8345.56690388364,7217.65162409964,7158.04976899796,7337.21354901812,7565.28163432557,7444.85563428996,6579.70672585057,7696.00660755537,8973.86258463188
